STATION,STATION_NAME,DATE,PRCP,SNWD,TMIN,TAVG,TMAX
GHCND:USC00049847,YORBA LINDA CA US,19300101,0,-9999,6.1,-9999,23.3
GHCND:USC00049847,YORBA LINDA CA US,19300102,0,-9999,10,-9999,25
GHCND:USC00049847,YORBA LINDA CA US,19300103,0,-9999,1.7,-9999,26.7
GHCND:USC00049847,YORBA LINDA CA US,19300104,0,-9999,7.2,-9999,20
GHCND:USC00049847,YORBA LINDA CA US,19300105,11.7,-9999,3.3,-9999,13.9
GHCND:USC00049847,YORBA LINDA CA US,19300106,4.3,-9999,0.6,-9999,13.3
GHCND:USC00049847,YORBA LINDA CA US,19300107,0,-9999,0,-9999,12.2
GHCND:USC00049847,YORBA LINDA CA US,19300108,0.8,-9999,2.2,-9999,13.3
GHCND:USC00049847,YORBA LINDA CA US,19300109,29.7,-9999,3.3,-9999,9.4
GHCND:USC00049847,YORBA LINDA CA US,19300110,33.3,-9999,2.2,-9999,9.4
GHCND:USC00049847,YORBA LINDA CA US,19300111,2.3,-9999,1.1,-9999,12.2
GHCND:USC00049847,YORBA LINDA CA US,19300112,7.4,-9999,2.2,-9999,9.4
GHCND:USC00049847,YORBA LINDA CA US,19300113,2,-9999,5.6,-9999,11.1
GHCND:USC00049847,YORBA LINDA CA US,19300114,33.8,-9999,9.4,-9999,12.8
GHCND:USC00049847,YORBA LINDA CA US,19300115,3.6,-9999,10.6,-9999,14.4
GHCND:USC00049847,YORBA LINDA CA US,19300116,0,-9999,7.2,-9999,19.4
GHCND:USC00049847,YORBA LINDA CA US,19300117,1,-9999,9.4,-9999,17.8
GHCND:USC00049847,YORBA LINDA CA US,19300118,0,-9999,5.6,-9999,16.1
GHCND:USC00049847,YORBA LINDA CA US,19300119,0,-9999,7.2,-9999,17.2
GHCND:USC00049847,YORBA LINDA CA US,19300120,0,-9999,5.6,-9999,14.4
GHCND:USC00049847,YORBA LINDA CA US,19300121,0,-9999,11.1,-9999,20
GHCND:USC00049847,YORBA LINDA CA US,19300122,0,-9999,11.7,-9999,18.9
GHCND:USC00049847,YORBA LINDA CA US,19300123,0,-9999,6.7,-9999,21.1
GHCND:USC00049847,YORBA LINDA CA US,19300124,0,-9999,8.9,-9999,21.7
GHCND:USC00049847,YORBA LINDA CA US,19300125,0,-9999,7.2,-9999,16.7
GHCND:USC00049847,YORBA LINDA CA US,19300126,9.1,-9999,10,-9999,16.7
GHCND:USC00049847,YORBA LINDA CA US,19300127,4.6,-9999,8.9,-9999,14.4
GHCND:USC00049847,YORBA LINDA CA US,19300128,0,-9999,8.9,-9999,21.7
GHCND:USC00049847,YORBA LINDA CA US,19300129,0,-9999,10,-9999,21.1
GHCND:USC00049847,YORBA LINDA CA US,19300130,0,-9999,10,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19300131,0,-9999,10.6,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19300201,0,-9999,10.6,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19300202,0,-9999,5.6,-9999,23.3
GHCND:USC00049847,YORBA LINDA CA US,19300203,0,-9999,6.1,-9999,22.8
GHCND:USC00049847,YORBA LINDA CA US,19300204,0,-9999,7.8,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19300205,0,-9999,3.9,-9999,24.4
GHCND:USC00049847,YORBA LINDA CA US,19300206,0,-9999,6.1,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19300207,0,-9999,7.2,-9999,23.3
GHCND:USC00049847,YORBA LINDA CA US,19300208,0,-9999,8.3,-9999,18.3
GHCND:USC00049847,YORBA LINDA CA US,19300209,0,-9999,8.9,-9999,20.6
GHCND:USC00049847,YORBA LINDA CA US,19300210,0,-9999,7.8,-9999,18.3
GHCND:USC00049847,YORBA LINDA CA US,19300211,0,-9999,6.1,-9999,20
GHCND:USC00049847,YORBA LINDA CA US,19300212,0,-9999,7.2,-9999,20
GHCND:USC00049847,YORBA LINDA CA US,19300213,0,-9999,9.4,-9999,18.9
GHCND:USC00049847,YORBA LINDA CA US,19300214,0,-9999,7.8,-9999,19.4
GHCND:USC00049847,YORBA LINDA CA US,19300215,0,-9999,8.9,-9999,29.4
GHCND:USC00049847,YORBA LINDA CA US,19300216,0,-9999,12.8,-9999,31.1
GHCND:USC00049847,YORBA LINDA CA US,19300217,0,-9999,10.6,-9999,31.1
GHCND:USC00049847,YORBA LINDA CA US,19300218,0,-9999,3.9,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19300219,0,-9999,10.6,-9999,23.3
GHCND:USC00049847,YORBA LINDA CA US,19300220,5.1,-9999,8.9,-9999,15.6
GHCND:USC00049847,YORBA LINDA CA US,19300221,0,-9999,7.2,-9999,17.2
GHCND:USC00049847,YORBA LINDA CA US,19300222,9.4,-9999,9.4,-9999,16.1
GHCND:USC00049847,YORBA LINDA CA US,19300223,0,-9999,1.1,-9999,16.7
GHCND:USC00049847,YORBA LINDA CA US,19300224,0,-9999,3.3,-9999,17.2
GHCND:USC00049847,YORBA LINDA CA US,19300225,0,-9999,6.7,-9999,17.8
GHCND:USC00049847,YORBA LINDA CA US,19300226,0.5,-9999,3.9,-9999,16.1
GHCND:USC00049847,YORBA LINDA CA US,19300227,0,-9999,2.2,-9999,15
GHCND:USC00049847,YORBA LINDA CA US,19300228,0,-9999,4.4,-9999,17.8
GHCND:USC00049847,YORBA LINDA CA US,19300301,0,-9999,9.4,-9999,21.1
GHCND:USC00049847,YORBA LINDA CA US,19300302,0,-9999,10.6,-9999,23.3
GHCND:USC00049847,YORBA LINDA CA US,19300303,0,-9999,8.9,-9999,15.6
GHCND:USC00049847,YORBA LINDA CA US,19300304,6.9,-9999,10.6,-9999,20.6
GHCND:USC00049847,YORBA LINDA CA US,19300305,0,-9999,7.2,-9999,15.6
GHCND:USC00049847,YORBA LINDA CA US,19300306,0,-9999,5,-9999,17.8
GHCND:USC00049847,YORBA LINDA CA US,19300307,0,-9999,6.1,-9999,21.7
GHCND:USC00049847,YORBA LINDA CA US,19300308,0,-9999,7.2,-9999,18.3
GHCND:USC00049847,YORBA LINDA CA US,19300309,0,-9999,5,-9999,19.4
GHCND:USC00049847,YORBA LINDA CA US,19300310,0,-9999,6.7,-9999,26.7
GHCND:USC00049847,YORBA LINDA CA US,19300311,0,-9999,6.7,-9999,28.3
GHCND:USC00049847,YORBA LINDA CA US,19300312,0,-9999,7.2,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19300313,2.3,-9999,10,-9999,16.1
GHCND:USC00049847,YORBA LINDA CA US,19300314,54.9,-9999,5,-9999,15
GHCND:USC00049847,YORBA LINDA CA US,19300315,11.7,-9999,7.2,-9999,15
GHCND:USC00049847,YORBA LINDA CA US,19300316,7.1,-9999,8.3,-9999,13.9
GHCND:USC00049847,YORBA LINDA CA US,19300317,0,-9999,6.1,-9999,17.2
GHCND:USC00049847,YORBA LINDA CA US,19300318,0,-9999,5,-9999,17.2
GHCND:USC00049847,YORBA LINDA CA US,19300319,0,-9999,6.1,-9999,22.2
GHCND:USC00049847,YORBA LINDA CA US,19300320,0,-9999,7.2,-9999,21.7
GHCND:USC00049847,YORBA LINDA CA US,19300321,0,-9999,11.1,-9999,20
GHCND:USC00049847,YORBA LINDA CA US,19300322,0,-9999,8.9,-9999,21.7
GHCND:USC00049847,YORBA LINDA CA US,19300323,0,-9999,14.4,-9999,31.1
GHCND:USC00049847,YORBA LINDA CA US,19300324,0,-9999,13.3,-9999,32.8
GHCND:USC00049847,YORBA LINDA CA US,19300325,0,-9999,11.1,-9999,33.9
GHCND:USC00049847,YORBA LINDA CA US,19300326,0,-9999,10.6,-9999,31.7
GHCND:USC00049847,YORBA LINDA CA US,19300327,0,-9999,10,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19300328,0,-9999,11.1,-9999,25
GHCND:USC00049847,YORBA LINDA CA US,19300329,0,-9999,12.2,-9999,23.3
GHCND:USC00049847,YORBA LINDA CA US,19300330,2.5,-9999,8.9,-9999,17.8
GHCND:USC00049847,YORBA LINDA CA US,19300331,0,-9999,6.1,-9999,17.2
GHCND:USC00049847,YORBA LINDA CA US,19300401,0,-9999,6.1,-9999,16.7
GHCND:USC00049847,YORBA LINDA CA US,19300402,0,-9999,6.7,-9999,22.2
GHCND:USC00049847,YORBA LINDA CA US,19300403,0,-9999,6.7,-9999,22.2
GHCND:USC00049847,YORBA LINDA CA US,19300404,0,-9999,8.9,-9999,26.7
GHCND:USC00049847,YORBA LINDA CA US,19300405,0,-9999,12.2,-9999,34.4
GHCND:USC00049847,YORBA LINDA CA US,19300406,0,-9999,9.4,-9999,31.7
GHCND:USC00049847,YORBA LINDA CA US,19300407,0,-9999,12.2,-9999,26.7
GHCND:USC00049847,YORBA LINDA CA US,19300408,0,-9999,11.7,-9999,23.3
GHCND:USC00049847,YORBA LINDA CA US,19300409,0,-9999,12.8,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19300410,0,-9999,8.3,-9999,25
GHCND:USC00049847,YORBA LINDA CA US,19300411,0,-9999,10,-9999,25
GHCND:USC00049847,YORBA LINDA CA US,19300412,0,-9999,10.6,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19300413,0,-9999,8.9,-9999,21.1
GHCND:USC00049847,YORBA LINDA CA US,19300414,0,-9999,7.2,-9999,21.1
GHCND:USC00049847,YORBA LINDA CA US,19300415,0,-9999,6.7,-9999,23.3
GHCND:USC00049847,YORBA LINDA CA US,19300416,0,-9999,8.3,-9999,27.2
GHCND:USC00049847,YORBA LINDA CA US,19300417,0,-9999,6.1,-9999,27.2
GHCND:USC00049847,YORBA LINDA CA US,19300418,0,-9999,8.3,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19300419,0,-9999,9.4,-9999,30
GHCND:USC00049847,YORBA LINDA CA US,19300420,0,-9999,13.3,-9999,31.7
GHCND:USC00049847,YORBA LINDA CA US,19300421,0,-9999,11.7,-9999,29.4
GHCND:USC00049847,YORBA LINDA CA US,19300422,0,-9999,12.2,-9999,29.4
GHCND:USC00049847,YORBA LINDA CA US,19300423,0,-9999,11.7,-9999,26.7
GHCND:USC00049847,YORBA LINDA CA US,19300424,0,-9999,9.4,-9999,23.3
GHCND:USC00049847,YORBA LINDA CA US,19300425,0,-9999,7.8,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19300426,0,-9999,7.8,-9999,22.2
GHCND:USC00049847,YORBA LINDA CA US,19300427,0,-9999,8.9,-9999,22.8
GHCND:USC00049847,YORBA LINDA CA US,19300428,0,-9999,9.4,-9999,22.8
GHCND:USC00049847,YORBA LINDA CA US,19300429,4.1,-9999,9.4,-9999,20.6
GHCND:USC00049847,YORBA LINDA CA US,19300430,17.3,-9999,7.8,-9999,16.1
GHCND:USC00049847,YORBA LINDA CA US,19300501,2.8,-9999,11.1,-9999,18.9
GHCND:USC00049847,YORBA LINDA CA US,19300502,2,-9999,12.8,-9999,18.3
GHCND:USC00049847,YORBA LINDA CA US,19300503,11.9,-9999,7.8,-9999,16.7
GHCND:USC00049847,YORBA LINDA CA US,19300504,8.6,-9999,8.3,-9999,13.9
GHCND:USC00049847,YORBA LINDA CA US,19300505,0.3,-9999,9.4,-9999,17.2
GHCND:USC00049847,YORBA LINDA CA US,19300506,0,-9999,9.4,-9999,18.9
GHCND:USC00049847,YORBA LINDA CA US,19300507,0,-9999,4.4,-9999,15.6
GHCND:USC00049847,YORBA LINDA CA US,19300508,12.4,-9999,6.7,-9999,18.3
GHCND:USC00049847,YORBA LINDA CA US,19300509,0,-9999,5.6,-9999,20
GHCND:USC00049847,YORBA LINDA CA US,19300510,0,-9999,6.7,-9999,22.2
GHCND:USC00049847,YORBA LINDA CA US,19300511,0,-9999,6.7,-9999,24.4
GHCND:USC00049847,YORBA LINDA CA US,19300512,0,-9999,7.2,-9999,26.1
GHCND:USC00049847,YORBA LINDA CA US,19300513,0,-9999,6.7,-9999,27.2
GHCND:USC00049847,YORBA LINDA CA US,19300514,0,-9999,10.6,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19300515,0,-9999,10.6,-9999,20.6
GHCND:USC00049847,YORBA LINDA CA US,19300516,6.9,-9999,10.6,-9999,16.7
GHCND:USC00049847,YORBA LINDA CA US,19300517,0,-9999,7.8,-9999,20.6
GHCND:USC00049847,YORBA LINDA CA US,19300518,0,-9999,9.4,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19300519,0,-9999,11.1,-9999,30.6
GHCND:USC00049847,YORBA LINDA CA US,19300520,0,-9999,10.6,-9999,30.6
GHCND:USC00049847,YORBA LINDA CA US,19300521,0,-9999,10.6,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19300522,0,-9999,12.2,-9999,32.2
GHCND:USC00049847,YORBA LINDA CA US,19300523,0,-9999,11.1,-9999,32.8
GHCND:USC00049847,YORBA LINDA CA US,19300524,0,-9999,7.2,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19300525,0,-9999,5,-9999,26.1
GHCND:USC00049847,YORBA LINDA CA US,19300526,0,-9999,10,-9999,27.2
GHCND:USC00049847,YORBA LINDA CA US,19300527,0,-9999,11.7,-9999,27.2
GHCND:USC00049847,YORBA LINDA CA US,19300528,0,-9999,10,-9999,25
GHCND:USC00049847,YORBA LINDA CA US,19300529,0,-9999,8.9,-9999,21.1
GHCND:USC00049847,YORBA LINDA CA US,19300530,0,-9999,8.9,-9999,21.7
GHCND:USC00049847,YORBA LINDA CA US,19300531,0,-9999,7.8,-9999,25
GHCND:USC00049847,YORBA LINDA CA US,19300601,0,-9999,10,-9999,25
GHCND:USC00049847,YORBA LINDA CA US,19300602,0,-9999,13.3,-9999,20.6
GHCND:USC00049847,YORBA LINDA CA US,19300603,0,-9999,9.4,-9999,25
GHCND:USC00049847,YORBA LINDA CA US,19300604,0,-9999,10,-9999,30
GHCND:USC00049847,YORBA LINDA CA US,19300605,0,-9999,12.2,-9999,37.8
GHCND:USC00049847,YORBA LINDA CA US,19300606,0,-9999,12.2,-9999,36.1
GHCND:USC00049847,YORBA LINDA CA US,19300607,0,-9999,8.9,-9999,31.7
GHCND:USC00049847,YORBA LINDA CA US,19300608,0,-9999,10,-9999,37.2
GHCND:USC00049847,YORBA LINDA CA US,19300609,0,-9999,12.8,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19300610,0,-9999,13.9,-9999,26.1
GHCND:USC00049847,YORBA LINDA CA US,19300611,0,-9999,15,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19300612,0,-9999,15,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19300613,0,-9999,14.4,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19300614,0,-9999,15.6,-9999,26.1
GHCND:USC00049847,YORBA LINDA CA US,19300615,0,-9999,15.6,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19300616,0,-9999,14.4,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19300617,0,-9999,14.4,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19300618,0,-9999,14.4,-9999,22.8
GHCND:USC00049847,YORBA LINDA CA US,19300619,0,-9999,14.4,-9999,19.4
GHCND:USC00049847,YORBA LINDA CA US,19300620,0,-9999,12.2,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19300621,0,-9999,11.1,-9999,26.1
GHCND:USC00049847,YORBA LINDA CA US,19300622,0,-9999,10,-9999,27.2
GHCND:USC00049847,YORBA LINDA CA US,19300623,0,-9999,11.1,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19300624,0,-9999,10,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19300625,0,-9999,10,-9999,28.3
GHCND:USC00049847,YORBA LINDA CA US,19300626,0,-9999,10,-9999,28.3
GHCND:USC00049847,YORBA LINDA CA US,19300627,0,-9999,10.6,-9999,28.3
GHCND:USC00049847,YORBA LINDA CA US,19300628,0,-9999,14.4,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19300629,0,-9999,13.3,-9999,29.4
GHCND:USC00049847,YORBA LINDA CA US,19300630,0,-9999,13.9,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19300701,0,-9999,14.4,-9999,28.3
GHCND:USC00049847,YORBA LINDA CA US,19300702,0,-9999,13.3,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19300703,0,-9999,12.2,-9999,31.1
GHCND:USC00049847,YORBA LINDA CA US,19300704,0,-9999,15.6,-9999,30.6
GHCND:USC00049847,YORBA LINDA CA US,19300705,0,-9999,13.3,-9999,31.1
GHCND:USC00049847,YORBA LINDA CA US,19300706,0,-9999,12.8,-9999,30
GHCND:USC00049847,YORBA LINDA CA US,19300707,0,-9999,12.8,-9999,26.1
GHCND:USC00049847,YORBA LINDA CA US,19300708,0,-9999,14.4,-9999,26.1
GHCND:USC00049847,YORBA LINDA CA US,19300709,0,-9999,11.7,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19300710,0,-9999,12.2,-9999,30.6
GHCND:USC00049847,YORBA LINDA CA US,19300711,0,-9999,12.8,-9999,32.2
GHCND:USC00049847,YORBA LINDA CA US,19300712,0,-9999,15,-9999,36.1
GHCND:USC00049847,YORBA LINDA CA US,19300713,0,-9999,18.9,-9999,36.1
GHCND:USC00049847,YORBA LINDA CA US,19300714,0,-9999,19.4,-9999,39.4
GHCND:USC00049847,YORBA LINDA CA US,19300715,0,-9999,18.3,-9999,38.9
GHCND:USC00049847,YORBA LINDA CA US,19300716,0,-9999,16.7,-9999,39.4
GHCND:USC00049847,YORBA LINDA CA US,19300717,0,-9999,16.1,-9999,35
GHCND:USC00049847,YORBA LINDA CA US,19300718,0,-9999,17.8,-9999,31.7
GHCND:USC00049847,YORBA LINDA CA US,19300719,0,-9999,16.1,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19300720,0,-9999,13.9,-9999,29.4
GHCND:USC00049847,YORBA LINDA CA US,19300721,0,-9999,16.1,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19300722,0,-9999,12.2,-9999,28.3
GHCND:USC00049847,YORBA LINDA CA US,19300723,0,-9999,10,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19300724,0,-9999,11.7,-9999,29.4
GHCND:USC00049847,YORBA LINDA CA US,19300725,0,-9999,11.1,-9999,29.4
GHCND:USC00049847,YORBA LINDA CA US,19300726,0,-9999,11.7,-9999,32.2
GHCND:USC00049847,YORBA LINDA CA US,19300727,0,-9999,10.6,-9999,32.2
GHCND:USC00049847,YORBA LINDA CA US,19300728,0,-9999,11.7,-9999,32.2
GHCND:USC00049847,YORBA LINDA CA US,19300729,0,-9999,13.9,-9999,36.7
GHCND:USC00049847,YORBA LINDA CA US,19300730,0,-9999,21.1,-9999,33.9
GHCND:USC00049847,YORBA LINDA CA US,19300731,0,-9999,18.9,-9999,38.9
GHCND:USC00049847,YORBA LINDA CA US,19300801,0,-9999,16.1,-9999,36.1
GHCND:USC00049847,YORBA LINDA CA US,19300802,0,-9999,15.6,-9999,30.6
GHCND:USC00049847,YORBA LINDA CA US,19300803,0,-9999,12.8,-9999,31.1
GHCND:USC00049847,YORBA LINDA CA US,19300804,0,-9999,15.6,-9999,31.7
GHCND:USC00049847,YORBA LINDA CA US,19300805,0,-9999,15.6,-9999,31.1
GHCND:USC00049847,YORBA LINDA CA US,19300806,0,-9999,17.2,-9999,30.6
GHCND:USC00049847,YORBA LINDA CA US,19300807,0,-9999,17.2,-9999,27.2
GHCND:USC00049847,YORBA LINDA CA US,19300808,0,-9999,16.1,-9999,22.2
GHCND:USC00049847,YORBA LINDA CA US,19300809,0,-9999,17.8,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19300810,0,-9999,17.2,-9999,28.3
GHCND:USC00049847,YORBA LINDA CA US,19300811,0,-9999,17.8,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19300812,0,-9999,13.9,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19300813,0,-9999,17.2,-9999,30
GHCND:USC00049847,YORBA LINDA CA US,19300814,0,-9999,17.2,-9999,28.3
GHCND:USC00049847,YORBA LINDA CA US,19300815,0,-9999,17.8,-9999,27.2
GHCND:USC00049847,YORBA LINDA CA US,19300816,0,-9999,17.2,-9999,28.3
GHCND:USC00049847,YORBA LINDA CA US,19300817,0,-9999,13.9,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19300818,0,-9999,11.7,-9999,31.1
GHCND:USC00049847,YORBA LINDA CA US,19300819,0,-9999,12.2,-9999,31.1
GHCND:USC00049847,YORBA LINDA CA US,19300820,0,-9999,13.9,-9999,35.6
GHCND:USC00049847,YORBA LINDA CA US,19300821,0,-9999,13.9,-9999,36.1
GHCND:USC00049847,YORBA LINDA CA US,19300822,0,-9999,16.1,-9999,35
GHCND:USC00049847,YORBA LINDA CA US,19300823,0,-9999,15.6,-9999,35
GHCND:USC00049847,YORBA LINDA CA US,19300824,0,-9999,16.7,-9999,33.9
GHCND:USC00049847,YORBA LINDA CA US,19300825,0,-9999,15,-9999,36.1
GHCND:USC00049847,YORBA LINDA CA US,19300826,0,-9999,13.9,-9999,35
GHCND:USC00049847,YORBA LINDA CA US,19300827,0,-9999,13.9,-9999,33.3
GHCND:USC00049847,YORBA LINDA CA US,19300828,0,-9999,13.3,-9999,34.4
GHCND:USC00049847,YORBA LINDA CA US,19300829,0,-9999,15,-9999,34.4
GHCND:USC00049847,YORBA LINDA CA US,19300830,0,-9999,16.1,-9999,28.3
GHCND:USC00049847,YORBA LINDA CA US,19300831,0,-9999,14.4,-9999,30.6
GHCND:USC00049847,YORBA LINDA CA US,19300901,0,-9999,13.3,-9999,31.1
GHCND:USC00049847,YORBA LINDA CA US,19300902,0,-9999,16.1,-9999,33.9
GHCND:USC00049847,YORBA LINDA CA US,19300903,0,-9999,14.4,-9999,36.7
GHCND:USC00049847,YORBA LINDA CA US,19300904,0,-9999,16.7,-9999,38.3
GHCND:USC00049847,YORBA LINDA CA US,19300905,0,-9999,13.3,-9999,32.8
GHCND:USC00049847,YORBA LINDA CA US,19300906,0,-9999,15.6,-9999,33.3
GHCND:USC00049847,YORBA LINDA CA US,19300907,0,-9999,12.2,-9999,21.7
GHCND:USC00049847,YORBA LINDA CA US,19300908,0,-9999,10,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19300909,0,-9999,10.6,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19300910,0,-9999,11.7,-9999,25
GHCND:USC00049847,YORBA LINDA CA US,19300911,0,-9999,11.1,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19300912,0,-9999,10,-9999,26.7
GHCND:USC00049847,YORBA LINDA CA US,19300913,0,-9999,10.6,-9999,26.1
GHCND:USC00049847,YORBA LINDA CA US,19300914,0,-9999,11.1,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19300915,0,-9999,12.8,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19300916,0,-9999,14.4,-9999,27.2
GHCND:USC00049847,YORBA LINDA CA US,19300917,0,-9999,13.3,-9999,27.2
GHCND:USC00049847,YORBA LINDA CA US,19300918,0,-9999,13.9,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19300919,0,-9999,10,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19300920,0,-9999,10.6,-9999,26.1
GHCND:USC00049847,YORBA LINDA CA US,19300921,0,-9999,14.4,-9999,25
GHCND:USC00049847,YORBA LINDA CA US,19300922,0,-9999,11.1,-9999,26.1
GHCND:USC00049847,YORBA LINDA CA US,19300923,0,-9999,11.7,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19300924,0,-9999,11.7,-9999,24.4
GHCND:USC00049847,YORBA LINDA CA US,19300925,0,-9999,12.2,-9999,26.1
GHCND:USC00049847,YORBA LINDA CA US,19300926,0,-9999,9.4,-9999,26.7
GHCND:USC00049847,YORBA LINDA CA US,19300927,0,-9999,14.4,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19300928,0,-9999,16.1,-9999,21.7
GHCND:USC00049847,YORBA LINDA CA US,19300929,0,-9999,8.3,-9999,21.1
GHCND:USC00049847,YORBA LINDA CA US,19300930,0,-9999,7.8,-9999,21.7
GHCND:USC00049847,YORBA LINDA CA US,19301001,0,-9999,7.8,-9999,22.2
GHCND:USC00049847,YORBA LINDA CA US,19301002,0,-9999,9.4,-9999,26.7
GHCND:USC00049847,YORBA LINDA CA US,19301003,0,-9999,12.2,-9999,32.2
GHCND:USC00049847,YORBA LINDA CA US,19301004,0,-9999,14.4,-9999,35.6
GHCND:USC00049847,YORBA LINDA CA US,19301005,0,-9999,15,-9999,36.1
GHCND:USC00049847,YORBA LINDA CA US,19301006,0,-9999,12.2,-9999,36.7
GHCND:USC00049847,YORBA LINDA CA US,19301007,0,-9999,16.7,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19301008,1.3,-9999,13.9,-9999,21.1
GHCND:USC00049847,YORBA LINDA CA US,19301009,0.3,-9999,7.8,-9999,18.9
GHCND:USC00049847,YORBA LINDA CA US,19301010,2,-9999,8.3,-9999,23.3
GHCND:USC00049847,YORBA LINDA CA US,19301011,0,-9999,8.3,-9999,22.8
GHCND:USC00049847,YORBA LINDA CA US,19301012,0,-9999,8.9,-9999,26.7
GHCND:USC00049847,YORBA LINDA CA US,19301013,0,-9999,8.9,-9999,29.4
GHCND:USC00049847,YORBA LINDA CA US,19301014,0,-9999,13.3,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19301015,0,-9999,8.3,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19301016,0,-9999,8.9,-9999,26.1
GHCND:USC00049847,YORBA LINDA CA US,19301017,0,-9999,8.3,-9999,29.4
GHCND:USC00049847,YORBA LINDA CA US,19301018,0,-9999,11.1,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19301019,0,-9999,12.2,-9999,24.4
GHCND:USC00049847,YORBA LINDA CA US,19301020,0,-9999,7.8,-9999,22.8
GHCND:USC00049847,YORBA LINDA CA US,19301021,0,-9999,6.1,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19301022,0,-9999,8.3,-9999,30
GHCND:USC00049847,YORBA LINDA CA US,19301023,0,-9999,9.4,-9999,34.4
GHCND:USC00049847,YORBA LINDA CA US,19301024,0,-9999,11.7,-9999,26.7
GHCND:USC00049847,YORBA LINDA CA US,19301025,0,-9999,6.7,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19301026,0,-9999,7.2,-9999,29.4
GHCND:USC00049847,YORBA LINDA CA US,19301027,0,-9999,9.4,-9999,31.1
GHCND:USC00049847,YORBA LINDA CA US,19301028,0,-9999,18.9,-9999,31.7
GHCND:USC00049847,YORBA LINDA CA US,19301029,0,-9999,12.8,-9999,31.7
GHCND:USC00049847,YORBA LINDA CA US,19301030,0,-9999,11.7,-9999,33.3
GHCND:USC00049847,YORBA LINDA CA US,19301031,0,-9999,11.7,-9999,35
GHCND:USC00049847,YORBA LINDA CA US,19301101,0,-9999,10,-9999,35
GHCND:USC00049847,YORBA LINDA CA US,19301102,0,-9999,11.1,-9999,32.8
GHCND:USC00049847,YORBA LINDA CA US,19301103,0,-9999,10,-9999,35
GHCND:USC00049847,YORBA LINDA CA US,19301104,0,-9999,8.3,-9999,30
GHCND:USC00049847,YORBA LINDA CA US,19301105,0,-9999,12.8,-9999,29.4
GHCND:USC00049847,YORBA LINDA CA US,19301106,0,-9999,12.8,-9999,33.3
GHCND:USC00049847,YORBA LINDA CA US,19301107,0,-9999,11.1,-9999,32.8
